data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2022-01-01,0.6742347004127108,0.9040658341281635,0.526685393258427,0.3297297297297297,9.25
2022-02-01,0.7055441924551871,0.8264534303395958,0.5280898876404495,0.45675675675675675,9.25
2022-03-01,0.8027904520051116,0.7940021737683827,0.5154494382022472,0.6216216216216216,10.75
2022-04-01,0.79246932650074,0.697225118115476,0.46910112359550565,0.47027027027027024,11.75
2022-05-01,0.803127661766405,0.7700241776279309,0.34410112359550565,0.31081081081081074,11.75
2022-06-01,0.8046175637798673,0.714548721247477,0.35393258426966295,0.3648648648648648,12.75
2022-07-01,0.833644760346331,0.8338176252689482,0.300561797752809,0.0,13.25
2022-08-01,0.8380637804721573,0.7997471330656789,0.17275280898876405,0.08648648648648649,13.25
2022-09-01,0.820532940951789,0.8086418383869751,0.13764044943820228,0.10540540540540541,13.75
2022-10-01,0.8452777824505572,0.8085309318368343,0.13483146067415733,0.3432432432432432,13.75
2022-11-01,0.8456435786278718,0.797395914202693,0.19241573033707865,0.2945945945945946,13.75
2022-12-01,0.8456324739047251,0.8073331410953131,0.33426966292134835,0.3513513513513513,13.75
2023-01-01,0.7713137294289125,0.8403389304172306,0.300561797752809,0.327027027027027,13.75
2023-02-01,0.7913450007690844,0.7801166736907481,0.26264044943820225,0.4108108108108107,13.75
2023-03-01,0.9092685846612547,0.8100392609187499,0.27808988764044945,0.3756756756756756,13.75
2023-04-01,0.8722356523403643,0.7782534436483819,0.13764044943820228,0.34864864864864864,13.75
2023-05-01,0.8704747291134726,0.7715325067098464,0.01264044943820225,0.24594594594594593,13.75
2023-06-01,0.8593940845249745,0.7718874076702971,0.0,0.16216216216216214,13.75
2023-07-01,0.8788812244309625,0.7170108466606038,0.16994382022471913,0.2162162162162162,13.75
2023-08-01,0.8930313904135891,0.7142603642171106,0.2514044943820225,0.24594594594594593,13.75
2023-09-01,0.874013177678099,0.7489962957212253,0.32303370786516855,0.254054054054054,13.25
2023-10-01,0.91500829720725,0.779185058669565,0.3412921348314607,0.2486486486486486,12.75
2023-11-01,0.9222707861451316,0.7684271233059026,0.35393258426966295,0.2594594594594594,12.75
2023-12-01,0.9080161697962743,0.7461792693476477,0.375,0.3351351351351351,12.25
2024-01-01,0.8407962020527464,0.740079409089901,0.2808988764044944,0.29729729729729726,11.75
2024-02-01,0.8523835958390931,0.7497060976421266,0.19803370786516855,0.40810810810810805,11.25
2024-03-01,0.9230109544245668,0.7551626999090566,0.20505617977528093,0.227027027027027,11.25
2024-04-01,0.9497405727772219,0.775924406095424,0.31460674157303375,0.28648648648648645,10.75
2024-05-01,0.9216572776782199,0.790386620233791,0.3960674157303371,0.30810810810810807,10.75
2024-06-01,0.9358090928771556,0.8167601978572856,0.38483146067415736,0.24054054054054053,10.5
2024-07-01,0.9822161706978458,0.8948384091564447,0.3567415730337079,0.28648648648648645,10.5
2024-08-01,0.9697613990807707,0.9123172814586429,0.3117977528089888,0.17837837837837836,10.5
2024-09-01,0.9573561039529626,0.9023135106359381,0.35814606741573035,0.30270270270270266,10.5
2024-10-01,0.9931744434362235,0.8644056517977952,0.48455056179775285,0.3351351351351351,10.75
2024-11-01,0.9963717241204151,0.9431936650178558,0.4536516853932585,0.2891891891891892,11.25
2024-12-01,0.9999999999999998,1.0,0.3876404494382023,0.3351351351351351,11.25
